,DATE_TIME,Inverter_No,DC_POWER,AC_POWER
21887,2020-05-26 17:45:00,17,80.66666666666667,78.25999999999999
21888,2020-05-26 17:45:00,18,78.44666666666667,76.08
21889,2020-05-26 17:45:00,19,72.11333333333333,69.94
21890,2020-05-26 17:45:00,20,80.78666666666666,78.42
21891,2020-05-26 17:45:00,22,77.9,75.55333333333334
21892,2020-05-26 18:00:00,1,46.973333333333336,45.41333333333334
21893,2020-05-26 18:00:00,2,0.0,0.0
21894,2020-05-26 18:00:00,3,46.74,45.2
21895,2020-05-26 18:00:00,4,43.206666666666656,41.773333333333326
21896,2020-05-26 18:00:00,6,44.5,43.02666666666666
21897,2020-05-26 18:00:00,7,45.766666666666666,44.26
21898,2020-05-26 18:00:00,8,47.72,46.13999999999999
21899,2020-05-26 18:00:00,10,45.44,43.93333333333333
21900,2020-05-26 18:00:00,11,47.06000000000001,45.493333333333325
21901,2020-05-26 18:00:00,12,37.28666666666666,36.040000000000006
21902,2020-05-26 18:00:00,13,47.18666666666666,45.62
21903,2020-05-26 18:00:00,14,47.946666666666665,46.386666666666656
21904,2020-05-26 18:00:00,16,47.89333333333333,46.32
21905,2020-05-26 18:00:00,17,47.16666666666667,45.62666666666667
21906,2020-05-26 18:00:00,18,45.86000000000001,44.36666666666666
21907,2020-05-26 18:00:00,19,44.36666666666666,42.88
21908,2020-05-26 18:00:00,20,47.42,45.88
21909,2020-05-26 18:00:00,22,45.833333333333336,44.333333333333336
21910,2020-05-26 18:15:00,1,40.03333333333333,38.69333333333333
21911,2020-05-26 18:15:00,2,0.0,0.0
21912,2020-05-26 18:15:00,3,39.68,38.36000000000001
21913,2020-05-26 18:15:00,4,37.34,36.07333333333334
21914,2020-05-26 18:15:00,6,37.59285714285714,36.33571428571428
21915,2020-05-26 18:15:00,7,39.192857142857136,37.87142857142857
21916,2020-05-26 18:15:00,8,40.806666666666665,39.43333333333333
21917,2020-05-26 18:15:00,10,38.84,37.55333333333333
21918,2020-05-26 18:15:00,11,5.126666666666666,4.953333333333333
21919,2020-05-26 18:15:00,12,32.21333333333333,31.12
21920,2020-05-26 18:15:00,13,40.386666666666656,39.02
21921,2020-05-26 18:15:00,14,40.58,39.21333333333333
21922,2020-05-26 18:15:00,16,40.69333333333333,39.326666666666654
21923,2020-05-26 18:15:00,17,40.28,38.93333333333333
21924,2020-05-26 18:15:00,18,39.12142857142857,37.807142857142864
21925,2020-05-26 18:15:00,19,37.521428571428565,36.26428571428571
21926,2020-05-26 18:15:00,20,40.56000000000001,39.193333333333335
21927,2020-05-26 18:15:00,22,39.42,38.08
21928,2020-05-26 18:30:00,1,25.593333333333334,24.7
21929,2020-05-26 18:30:00,2,0.0,0.0
21930,2020-05-26 18:30:00,3,25.59333333333333,24.706666666666667
21931,2020-05-26 18:30:00,4,24.03333333333333,23.22
21932,2020-05-26 18:30:00,6,25.086666666666662,24.226666666666667
21933,2020-05-26 18:30:00,7,26.206666666666667,25.306666666666665
21934,2020-05-26 18:30:00,8,26.2,25.306666666666665
21935,2020-05-26 18:30:00,10,25.02,24.166666666666668
21936,2020-05-26 18:30:00,11,0.0,0.0
21937,2020-05-26 18:30:00,12,20.74,20.01333333333333
21938,2020-05-26 18:30:00,13,26.093333333333334,25.2
21939,2020-05-26 18:30:00,14,26.08666666666667,25.186666666666667
21940,2020-05-26 18:30:00,16,26.39333333333333,25.506666666666668
21941,2020-05-26 18:30:00,17,26.453333333333337,25.54666666666667
21942,2020-05-26 18:30:00,18,26.293333333333333,25.4
21943,2020-05-26 18:30:00,19,24.973333333333336,24.106666666666666
21944,2020-05-26 18:30:00,20,26.386666666666663,25.5
21945,2020-05-26 18:30:00,22,25.6,24.72
21946,2020-05-26 18:45:00,1,1.2285714285714286,1.185714285714286
21947,2020-05-26 18:45:00,2,0.0,0.0
21948,2020-05-26 18:45:00,3,1.7500000000000002,1.6928571428571428
21949,2020-05-26 18:45:00,4,1.2285714285714286,1.1928571428571428
21950,2020-05-26 18:45:00,6,1.2199999999999998,1.1733333333333331
21951,2020-05-26 18:45:00,7,1.8333333333333333,1.7733333333333332
21952,2020-05-26 18:45:00,8,1.871428571428572,1.8071428571428567
21953,2020-05-26 18:45:00,10,1.2785714285714285,1.2357142857142858
21954,2020-05-26 18:45:00,11,0.0,0.0
21955,2020-05-26 18:45:00,12,0.557142857142857,0.5357142857142857
21956,2020-05-26 18:45:00,13,1.4214285714285713,1.3714285714285714
21957,2020-05-26 18:45:00,14,1.8785714285714288,1.814285714285714
21958,2020-05-26 18:45:00,16,0.6285714285714284,0.6071428571428571
21959,2020-05-26 18:45:00,17,1.8999999999999997,1.8285714285714283
21960,2020-05-26 18:45:00,18,1.893333333333333,1.8266666666666669
21961,2020-05-26 18:45:00,19,1.2266666666666666,1.1866666666666663
21962,2020-05-26 18:45:00,20,1.9857142857142864,1.9142857142857144
21963,2020-05-26 18:45:00,22,1.1357142857142857,1.1
21964,2020-05-26 19:00:00,1,0.0,0.0
21965,2020-05-26 19:00:00,2,0.0,0.0
21966,2020-05-26 19:00:00,3,0.0,0.0
21967,2020-05-26 19:00:00,4,0.0,0.0
21968,2020-05-26 19:00:00,6,0.0,0.0
21969,2020-05-26 19:00:00,7,0.0,0.0
21970,2020-05-26 19:00:00,8,0.0,0.0
21971,2020-05-26 19:00:00,10,0.0,0.0
21972,2020-05-26 19:00:00,11,0.0,0.0
21973,2020-05-26 19:00:00,12,0.0,0.0
21974,2020-05-26 19:00:00,13,0.0,0.0
21975,2020-05-26 19:00:00,14,0.0,0.0
21976,2020-05-26 19:00:00,16,0.0,0.0
21977,2020-05-26 19:00:00,17,0.0,0.0
21978,2020-05-26 19:00:00,18,0.0,0.0
21979,2020-05-26 19:00:00,19,0.0,0.0
21980,2020-05-26 19:00:00,20,0.0,0.0
21981,2020-05-26 19:00:00,22,0.0,0.0
21982,2020-05-26 19:15:00,1,0.0,0.0
21983,2020-05-26 19:15:00,2,0.0,0.0
21984,2020-05-26 19:15:00,3,0.0,0.0
21985,2020-05-26 19:15:00,4,0.0,0.0
21986,2020-05-26 19:15:00,6,0.0,0.0
21987,2020-05-26 19:15:00,7,0.0,0.0
21988,2020-05-26 19:15:00,8,0.0,0.0
21989,2020-05-26 19:15:00,10,0.0,0.0
21990,2020-05-26 19:15:00,11,0.0,0.0
21991,2020-05-26 19:15:00,12,0.0,0.0
21992,2020-05-26 19:15:00,13,0.0,0.0
21993,2020-05-26 19:15:00,14,0.0,0.0
21994,2020-05-26 19:15:00,16,0.0,0.0
21995,2020-05-26 19:15:00,17,0.0,0.0
21996,2020-05-26 19:15:00,18,0.0,0.0
21997,2020-05-26 19:15:00,19,0.0,0.0
21998,2020-05-26 19:15:00,20,0.0,0.0
21999,2020-05-26 19:15:00,22,0.0,0.0
22000,2020-05-26 19:30:00,1,0.0,0.0
22001,2020-05-26 19:30:00,2,0.0,0.0
22002,2020-05-26 19:30:00,3,0.0,0.0
22003,2020-05-26 19:30:00,4,0.0,0.0
22004,2020-05-26 19:30:00,6,0.0,0.0
22005,2020-05-26 19:30:00,7,0.0,0.0
22006,2020-05-26 19:30:00,8,0.0,0.0
22007,2020-05-26 19:30:00,10,0.0,0.0
22008,2020-05-26 19:30:00,11,0.0,0.0
22009,2020-05-26 19:30:00,12,0.0,0.0
22010,2020-05-26 19:30:00,13,0.0,0.0
22011,2020-05-26 19:30:00,14,0.0,0.0
22012,2020-05-26 19:30:00,16,0.0,0.0
22013,2020-05-26 19:30:00,17,0.0,0.0
22014,2020-05-26 19:30:00,18,0.0,0.0
22015,2020-05-26 19:30:00,19,0.0,0.0
22016,2020-05-26 19:30:00,20,0.0,0.0
22017,2020-05-26 19:30:00,22,0.0,0.0
22018,2020-05-26 19:45:00,1,0.0,0.0
22019,2020-05-26 19:45:00,2,0.0,0.0
22020,2020-05-26 19:45:00,3,0.0,0.0
22021,2020-05-26 19:45:00,4,0.0,0.0
22022,2020-05-26 19:45:00,6,0.0,0.0
22023,2020-05-26 19:45:00,7,0.0,0.0
22024,2020-05-26 19:45:00,8,0.0,0.0
22025,2020-05-26 19:45:00,10,0.0,0.0
22026,2020-05-26 19:45:00,11,0.0,0.0
22027,2020-05-26 19:45:00,12,0.0,0.0
22028,2020-05-26 19:45:00,13,0.0,0.0
22029,2020-05-26 19:45:00,14,0.0,0.0
22030,2020-05-26 19:45:00,16,0.0,0.0
22031,2020-05-26 19:45:00,17,0.0,0.0
22032,2020-05-26 19:45:00,18,0.0,0.0
22033,2020-05-26 19:45:00,19,0.0,0.0
22034,2020-05-26 19:45:00,20,0.0,0.0
22035,2020-05-26 19:45:00,22,0.0,0.0
22036,2020-05-26 20:00:00,1,0.0,0.0
22037,2020-05-26 20:00:00,2,0.0,0.0
22038,2020-05-26 20:00:00,3,0.0,0.0
22039,2020-05-26 20:00:00,4,0.0,0.0
22040,2020-05-26 20:00:00,6,0.0,0.0
22041,2020-05-26 20:00:00,7,0.0,0.0
22042,2020-05-26 20:00:00,8,0.0,0.0
22043,2020-05-26 20:00:00,10,0.0,0.0
22044,2020-05-26 20:00:00,11,0.0,0.0
22045,2020-05-26 20:00:00,12,0.0,0.0
22046,2020-05-26 20:00:00,13,0.0,0.0
22047,2020-05-26 20:00:00,14,0.0,0.0
22048,2020-05-26 20:00:00,16,0.0,0.0
22049,2020-05-26 20:00:00,17,0.0,0.0
22050,2020-05-26 20:00:00,18,0.0,0.0
22051,2020-05-26 20:00:00,19,0.0,0.0
22052,2020-05-26 20:00:00,20,0.0,0.0
22053,2020-05-26 20:00:00,22,0.0,0.0
22054,2020-05-26 20:15:00,1,0.0,0.0
22055,2020-05-26 20:15:00,2,0.0,0.0
22056,2020-05-26 20:15:00,3,0.0,0.0
22057,2020-05-26 20:15:00,4,0.0,0.0
22058,2020-05-26 20:15:00,6,0.0,0.0
22059,2020-05-26 20:15:00,7,0.0,0.0
22060,2020-05-26 20:15:00,8,0.0,0.0
22061,2020-05-26 20:15:00,10,0.0,0.0
22062,2020-05-26 20:15:00,11,0.0,0.0
22063,2020-05-26 20:15:00,12,0.0,0.0
22064,2020-05-26 20:15:00,13,0.0,0.0
22065,2020-05-26 20:15:00,14,0.0,0.0
22066,2020-05-26 20:15:00,16,0.0,0.0
22067,2020-05-26 20:15:00,17,0.0,0.0
22068,2020-05-26 20:15:00,18,0.0,0.0
22069,2020-05-26 20:15:00,19,0.0,0.0
22070,2020-05-26 20:15:00,20,0.0,0.0
22071,2020-05-26 20:15:00,22,0.0,0.0
22072,2020-05-26 20:30:00,1,0.0,0.0
22073,2020-05-26 20:30:00,2,0.0,0.0
22074,2020-05-26 20:30:00,3,0.0,0.0
22075,2020-05-26 20:30:00,4,0.0,0.0
22076,2020-05-26 20:30:00,6,0.0,0.0
22077,2020-05-26 20:30:00,7,0.0,0.0
22078,2020-05-26 20:30:00,8,0.0,0.0
22079,2020-05-26 20:30:00,10,0.0,0.0
22080,2020-05-26 20:30:00,11,0.0,0.0
22081,2020-05-26 20:30:00,12,0.0,0.0
22082,2020-05-26 20:30:00,13,0.0,0.0
22083,2020-05-26 20:30:00,14,0.0,0.0
22084,2020-05-26 20:30:00,16,0.0,0.0
22085,2020-05-26 20:30:00,17,0.0,0.0
22086,2020-05-26 20:30:00,18,0.0,0.0
22087,2020-05-26 20:30:00,19,0.0,0.0
22088,2020-05-26 20:30:00,20,0.0,0.0
22089,2020-05-26 20:30:00,22,0.0,0.0
22090,2020-05-26 20:45:00,1,0.0,0.0
22091,2020-05-26 20:45:00,2,0.0,0.0
22092,2020-05-26 20:45:00,3,0.0,0.0
22093,2020-05-26 20:45:00,4,0.0,0.0
22094,2020-05-26 20:45:00,6,0.0,0.0
22095,2020-05-26 20:45:00,7,0.0,0.0
22096,2020-05-26 20:45:00,8,0.0,0.0
22097,2020-05-26 20:45:00,10,0.0,0.0
22098,2020-05-26 20:45:00,11,0.0,0.0
22099,2020-05-26 20:45:00,12,0.0,0.0
22100,2020-05-26 20:45:00,13,0.0,0.0
22101,2020-05-26 20:45:00,14,0.0,0.0
22102,2020-05-26 20:45:00,16,0.0,0.0
22103,2020-05-26 20:45:00,17,0.0,0.0
22104,2020-05-26 20:45:00,18,0.0,0.0
22105,2020-05-26 20:45:00,19,0.0,0.0
22106,2020-05-26 20:45:00,20,0.0,0.0
22107,2020-05-26 20:45:00,22,0.0,0.0
22108,2020-05-26 21:00:00,1,0.0,0.0
22109,2020-05-26 21:00:00,2,0.0,0.0
22110,2020-05-26 21:00:00,3,0.0,0.0
22111,2020-05-26 21:00:00,4,0.0,0.0
22112,2020-05-26 21:00:00,6,0.0,0.0
22113,2020-05-26 21:00:00,7,0.0,0.0
22114,2020-05-26 21:00:00,8,0.0,0.0
22115,2020-05-26 21:00:00,10,0.0,0.0
22116,2020-05-26 21:00:00,11,0.0,0.0
22117,2020-05-26 21:00:00,12,0.0,0.0
22118,2020-05-26 21:00:00,13,0.0,0.0
22119,2020-05-26 21:00:00,14,0.0,0.0
22120,2020-05-26 21:00:00,16,0.0,0.0
22121,2020-05-26 21:00:00,17,0.0,0.0
22122,2020-05-26 21:00:00,18,0.0,0.0
22123,2020-05-26 21:00:00,19,0.0,0.0
22124,2020-05-26 21:00:00,20,0.0,0.0
22125,2020-05-26 21:00:00,22,0.0,0.0
22126,2020-05-26 21:15:00,1,0.0,0.0
22127,2020-05-26 21:15:00,2,0.0,0.0
22128,2020-05-26 21:15:00,3,0.0,0.0
22129,2020-05-26 21:15:00,4,0.0,0.0
22130,2020-05-26 21:15:00,6,0.0,0.0
22131,2020-05-26 21:15:00,7,0.0,0.0
22132,2020-05-26 21:15:00,8,0.0,0.0
22133,2020-05-26 21:15:00,10,0.0,0.0
22134,2020-05-26 21:15:00,11,0.0,0.0
22135,2020-05-26 21:15:00,12,0.0,0.0
22136,2020-05-26 21:15:00,13,0.0,0.0
22137,2020-05-26 21:15:00,14,0.0,0.0
22138,2020-05-26 21:15:00,16,0.0,0.0
22139,2020-05-26 21:15:00,17,0.0,0.0
22140,2020-05-26 21:15:00,18,0.0,0.0
22141,2020-05-26 21:15:00,19,0.0,0.0
22142,2020-05-26 21:15:00,20,0.0,0.0
22143,2020-05-26 21:15:00,22,0.0,0.0
22144,2020-05-26 21:30:00,1,0.0,0.0
22145,2020-05-26 21:30:00,2,0.0,0.0
22146,2020-05-26 21:30:00,3,0.0,0.0
22147,2020-05-26 21:30:00,4,0.0,0.0
22148,2020-05-26 21:30:00,6,0.0,0.0
22149,2020-05-26 21:30:00,7,0.0,0.0
22150,2020-05-26 21:30:00,8,0.0,0.0
22151,2020-05-26 21:30:00,10,0.0,0.0
22152,2020-05-26 21:30:00,11,0.0,0.0
22153,2020-05-26 21:30:00,12,0.0,0.0
22154,2020-05-26 21:30:00,13,0.0,0.0
22155,2020-05-26 21:30:00,14,0.0,0.0
22156,2020-05-26 21:30:00,16,0.0,0.0
22157,2020-05-26 21:30:00,17,0.0,0.0
22158,2020-05-26 21:30:00,18,0.0,0.0
22159,2020-05-26 21:30:00,19,0.0,0.0
22160,2020-05-26 21:30:00,20,0.0,0.0
22161,2020-05-26 21:30:00,22,0.0,0.0
22162,2020-05-26 21:45:00,1,0.0,0.0
22163,2020-05-26 21:45:00,2,0.0,0.0
22164,2020-05-26 21:45:00,3,0.0,0.0
22165,2020-05-26 21:45:00,4,0.0,0.0
22166,2020-05-26 21:45:00,6,0.0,0.0
22167,2020-05-26 21:45:00,7,0.0,0.0
22168,2020-05-26 21:45:00,8,0.0,0.0
22169,2020-05-26 21:45:00,10,0.0,0.0
22170,2020-05-26 21:45:00,11,0.0,0.0
22171,2020-05-26 21:45:00,12,0.0,0.0
22172,2020-05-26 21:45:00,13,0.0,0.0
22173,2020-05-26 21:45:00,14,0.0,0.0
22174,2020-05-26 21:45:00,16,0.0,0.0
22175,2020-05-26 21:45:00,17,0.0,0.0
22176,2020-05-26 21:45:00,18,0.0,0.0
22177,2020-05-26 21:45:00,19,0.0,0.0
22178,2020-05-26 21:45:00,20,0.0,0.0
22179,2020-05-26 21:45:00,22,0.0,0.0
22180,2020-05-26 22:00:00,1,0.0,0.0
22181,2020-05-26 22:00:00,2,0.0,0.0
22182,2020-05-26 22:00:00,3,0.0,0.0
22183,2020-05-26 22:00:00,4,0.0,0.0
22184,2020-05-26 22:00:00,6,0.0,0.0
22185,2020-05-26 22:00:00,7,0.0,0.0
22186,2020-05-26 22:00:00,8,0.0,0.0
22187,2020-05-26 22:00:00,10,0.0,0.0
22188,2020-05-26 22:00:00,11,0.0,0.0
22189,2020-05-26 22:00:00,12,0.0,0.0
22190,2020-05-26 22:00:00,13,0.0,0.0
22191,2020-05-26 22:00:00,14,0.0,0.0
22192,2020-05-26 22:00:00,16,0.0,0.0
22193,2020-05-26 22:00:00,17,0.0,0.0
22194,2020-05-26 22:00:00,18,0.0,0.0
22195,2020-05-26 22:00:00,19,0.0,0.0
22196,2020-05-26 22:00:00,20,0.0,0.0
22197,2020-05-26 22:00:00,22,0.0,0.0
22198,2020-05-26 22:15:00,1,0.0,0.0
22199,2020-05-26 22:15:00,2,0.0,0.0
22200,2020-05-26 22:15:00,3,0.0,0.0
22201,2020-05-26 22:15:00,4,0.0,0.0
22202,2020-05-26 22:15:00,6,0.0,0.0
22203,2020-05-26 22:15:00,7,0.0,0.0
22204,2020-05-26 22:15:00,8,0.0,0.0
22205,2020-05-26 22:15:00,10,0.0,0.0
22206,2020-05-26 22:15:00,11,0.0,0.0
22207,2020-05-26 22:15:00,12,0.0,0.0
22208,2020-05-26 22:15:00,13,0.0,0.0
22209,2020-05-26 22:15:00,14,0.0,0.0
22210,2020-05-26 22:15:00,16,0.0,0.0
22211,2020-05-26 22:15:00,17,0.0,0.0
22212,2020-05-26 22:15:00,18,0.0,0.0
22213,2020-05-26 22:15:00,19,0.0,0.0
22214,2020-05-26 22:15:00,20,0.0,0.0
22215,2020-05-26 22:15:00,22,0.0,0.0
22216,2020-05-26 22:30:00,1,0.0,0.0
22217,2020-05-26 22:30:00,2,0.0,0.0
22218,2020-05-26 22:30:00,3,0.0,0.0
22219,2020-05-26 22:30:00,4,0.0,0.0
22220,2020-05-26 22:30:00,6,0.0,0.0
22221,2020-05-26 22:30:00,7,0.0,0.0
22222,2020-05-26 22:30:00,8,0.0,0.0
22223,2020-05-26 22:30:00,10,0.0,0.0
22224,2020-05-26 22:30:00,11,0.0,0.0
22225,2020-05-26 22:30:00,12,0.0,0.0
22226,2020-05-26 22:30:00,13,0.0,0.0
22227,2020-05-26 22:30:00,14,0.0,0.0
22228,2020-05-26 22:30:00,16,0.0,0.0
22229,2020-05-26 22:30:00,17,0.0,0.0
22230,2020-05-26 22:30:00,18,0.0,0.0
22231,2020-05-26 22:30:00,19,0.0,0.0
22232,2020-05-26 22:30:00,20,0.0,0.0
22233,2020-05-26 22:30:00,22,0.0,0.0
22234,2020-05-26 22:45:00,1,0.0,0.0
22235,2020-05-26 22:45:00,2,0.0,0.0
22236,2020-05-26 22:45:00,3,0.0,0.0
22237,2020-05-26 22:45:00,4,0.0,0.0
22238,2020-05-26 22:45:00,6,0.0,0.0
22239,2020-05-26 22:45:00,7,0.0,0.0
22240,2020-05-26 22:45:00,8,0.0,0.0
22241,2020-05-26 22:45:00,10,0.0,0.0
22242,2020-05-26 22:45:00,11,0.0,0.0
22243,2020-05-26 22:45:00,12,0.0,0.0
22244,2020-05-26 22:45:00,13,0.0,0.0
22245,2020-05-26 22:45:00,14,0.0,0.0
22246,2020-05-26 22:45:00,16,0.0,0.0
22247,2020-05-26 22:45:00,17,0.0,0.0
22248,2020-05-26 22:45:00,18,0.0,0.0
22249,2020-05-26 22:45:00,19,0.0,0.0
22250,2020-05-26 22:45:00,20,0.0,0.0
22251,2020-05-26 22:45:00,22,0.0,0.0
22252,2020-05-26 23:00:00,1,0.0,0.0
22253,2020-05-26 23:00:00,2,0.0,0.0
22254,2020-05-26 23:00:00,3,0.0,0.0
22255,2020-05-26 23:00:00,4,0.0,0.0
22256,2020-05-26 23:00:00,6,0.0,0.0
22257,2020-05-26 23:00:00,7,0.0,0.0
22258,2020-05-26 23:00:00,8,0.0,0.0
22259,2020-05-26 23:00:00,10,0.0,0.0
22260,2020-05-26 23:00:00,11,0.0,0.0
22261,2020-05-26 23:00:00,12,0.0,0.0
22262,2020-05-26 23:00:00,13,0.0,0.0
22263,2020-05-26 23:00:00,14,0.0,0.0
22264,2020-05-26 23:00:00,16,0.0,0.0
22265,2020-05-26 23:00:00,17,0.0,0.0
22266,2020-05-26 23:00:00,18,0.0,0.0
22267,2020-05-26 23:00:00,19,0.0,0.0
22268,2020-05-26 23:00:00,20,0.0,0.0
22269,2020-05-26 23:00:00,22,0.0,0.0
22270,2020-05-26 23:15:00,1,0.0,0.0
22271,2020-05-26 23:15:00,2,0.0,0.0
22272,2020-05-26 23:15:00,3,0.0,0.0
22273,2020-05-26 23:15:00,4,0.0,0.0
22274,2020-05-26 23:15:00,6,0.0,0.0
22275,2020-05-26 23:15:00,7,0.0,0.0
22276,2020-05-26 23:15:00,8,0.0,0.0
22277,2020-05-26 23:15:00,10,0.0,0.0
22278,2020-05-26 23:15:00,11,0.0,0.0
22279,2020-05-26 23:15:00,12,0.0,0.0
22280,2020-05-26 23:15:00,13,0.0,0.0
22281,2020-05-26 23:15:00,14,0.0,0.0
22282,2020-05-26 23:15:00,16,0.0,0.0
22283,2020-05-26 23:15:00,17,0.0,0.0
22284,2020-05-26 23:15:00,18,0.0,0.0
22285,2020-05-26 23:15:00,19,0.0,0.0
22286,2020-05-26 23:15:00,20,0.0,0.0
22287,2020-05-26 23:15:00,22,0.0,0.0
22288,2020-05-26 23:30:00,1,0.0,0.0
22289,2020-05-26 23:30:00,2,0.0,0.0
22290,2020-05-26 23:30:00,3,0.0,0.0
22291,2020-05-26 23:30:00,4,0.0,0.0
22292,2020-05-26 23:30:00,6,0.0,0.0
22293,2020-05-26 23:30:00,7,0.0,0.0
22294,2020-05-26 23:30:00,8,0.0,0.0
22295,2020-05-26 23:30:00,10,0.0,0.0
22296,2020-05-26 23:30:00,11,0.0,0.0
22297,2020-05-26 23:30:00,12,0.0,0.0
22298,2020-05-26 23:30:00,13,0.0,0.0
22299,2020-05-26 23:30:00,14,0.0,0.0
22300,2020-05-26 23:30:00,16,0.0,0.0
22301,2020-05-26 23:30:00,17,0.0,0.0
22302,2020-05-26 23:30:00,18,0.0,0.0
22303,2020-05-26 23:30:00,19,0.0,0.0
22304,2020-05-26 23:30:00,20,0.0,0.0
22305,2020-05-26 23:30:00,22,0.0,0.0
22306,2020-05-26 23:45:00,1,0.0,0.0
22307,2020-05-26 23:45:00,2,0.0,0.0
22308,2020-05-26 23:45:00,3,0.0,0.0
22309,2020-05-26 23:45:00,4,0.0,0.0
22310,2020-05-26 23:45:00,6,0.0,0.0
22311,2020-05-26 23:45:00,7,0.0,0.0
22312,2020-05-26 23:45:00,8,0.0,0.0
22313,2020-05-26 23:45:00,10,0.0,0.0
22314,2020-05-26 23:45:00,11,0.0,0.0
22315,2020-05-26 23:45:00,12,0.0,0.0
22316,2020-05-26 23:45:00,13,0.0,0.0
22317,2020-05-26 23:45:00,14,0.0,0.0
22318,2020-05-26 23:45:00,16,0.0,0.0
22319,2020-05-26 23:45:00,17,0.0,0.0
22320,2020-05-26 23:45:00,18,0.0,0.0
22321,2020-05-26 23:45:00,19,0.0,0.0
22322,2020-05-26 23:45:00,20,0.0,0.0
22323,2020-05-26 23:45:00,22,0.0,0.0
22324,2020-05-27 00:00:00,1,0.0,0.0
22325,2020-05-27 00:00:00,2,0.0,0.0
22326,2020-05-27 00:00:00,3,0.0,0.0
22327,2020-05-27 00:00:00,4,0.0,0.0
22328,2020-05-27 00:00:00,6,0.0,0.0
22329,2020-05-27 00:00:00,7,0.0,0.0
22330,2020-05-27 00:00:00,8,0.0,0.0
22331,2020-05-27 00:00:00,10,0.0,0.0
22332,2020-05-27 00:00:00,11,0.0,0.0
22333,2020-05-27 00:00:00,12,0.0,0.0
22334,2020-05-27 00:00:00,13,0.0,0.0
22335,2020-05-27 00:00:00,14,0.0,0.0
22336,2020-05-27 00:00:00,16,0.0,0.0
22337,2020-05-27 00:00:00,17,0.0,0.0
22338,2020-05-27 00:00:00,18,0.0,0.0
22339,2020-05-27 00:00:00,19,0.0,0.0
22340,2020-05-27 00:00:00,20,0.0,0.0
22341,2020-05-27 00:00:00,22,0.0,0.0
22342,2020-05-27 00:15:00,1,0.0,0.0
22343,2020-05-27 00:15:00,2,0.0,0.0
22344,2020-05-27 00:15:00,3,0.0,0.0
22345,2020-05-27 00:15:00,4,0.0,0.0
22346,2020-05-27 00:15:00,6,0.0,0.0
22347,2020-05-27 00:15:00,7,0.0,0.0
22348,2020-05-27 00:15:00,8,0.0,0.0
22349,2020-05-27 00:15:00,10,0.0,0.0
22350,2020-05-27 00:15:00,11,0.0,0.0
22351,2020-05-27 00:15:00,12,0.0,0.0
22352,2020-05-27 00:15:00,13,0.0,0.0
22353,2020-05-27 00:15:00,14,0.0,0.0
22354,2020-05-27 00:15:00,16,0.0,0.0
22355,2020-05-27 00:15:00,17,0.0,0.0
22356,2020-05-27 00:15:00,18,0.0,0.0
22357,2020-05-27 00:15:00,19,0.0,0.0
22358,2020-05-27 00:15:00,20,0.0,0.0
22359,2020-05-27 00:15:00,22,0.0,0.0
22360,2020-05-27 00:30:00,1,0.0,0.0
22361,2020-05-27 00:30:00,2,0.0,0.0
22362,2020-05-27 00:30:00,3,0.0,0.0
22363,2020-05-27 00:30:00,4,0.0,0.0
22364,2020-05-27 00:30:00,6,0.0,0.0
22365,2020-05-27 00:30:00,7,0.0,0.0
22366,2020-05-27 00:30:00,8,0.0,0.0
22367,2020-05-27 00:30:00,10,0.0,0.0
22368,2020-05-27 00:30:00,11,0.0,0.0
22369,2020-05-27 00:30:00,12,0.0,0.0
22370,2020-05-27 00:30:00,13,0.0,0.0
22371,2020-05-27 00:30:00,14,0.0,0.0
22372,2020-05-27 00:30:00,16,0.0,0.0
22373,2020-05-27 00:30:00,17,0.0,0.0
22374,2020-05-27 00:30:00,18,0.0,0.0
22375,2020-05-27 00:30:00,19,0.0,0.0
22376,2020-05-27 00:30:00,20,0.0,0.0
22377,2020-05-27 00:30:00,22,0.0,0.0
22378,2020-05-27 00:45:00,1,0.0,0.0
22379,2020-05-27 00:45:00,2,0.0,0.0
22380,2020-05-27 00:45:00,3,0.0,0.0
22381,2020-05-27 00:45:00,4,0.0,0.0
22382,2020-05-27 00:45:00,6,0.0,0.0
22383,2020-05-27 00:45:00,7,0.0,0.0
22384,2020-05-27 00:45:00,8,0.0,0.0
22385,2020-05-27 00:45:00,10,0.0,0.0
22386,2020-05-27 00:45:00,11,0.0,0.0
22387,2020-05-27 00:45:00,12,0.0,0.0
22388,2020-05-27 00:45:00,13,0.0,0.0
22389,2020-05-27 00:45:00,14,0.0,0.0
22390,2020-05-27 00:45:00,16,0.0,0.0
22391,2020-05-27 00:45:00,17,0.0,0.0
22392,2020-05-27 00:45:00,18,0.0,0.0
22393,2020-05-27 00:45:00,19,0.0,0.0
22394,2020-05-27 00:45:00,20,0.0,0.0
22395,2020-05-27 00:45:00,22,0.0,0.0
22396,2020-05-27 01:00:00,1,0.0,0.0
22397,2020-05-27 01:00:00,2,0.0,0.0
22398,2020-05-27 01:00:00,3,0.0,0.0
22399,2020-05-27 01:00:00,4,0.0,0.0
22400,2020-05-27 01:00:00,6,0.0,0.0
22401,2020-05-27 01:00:00,7,0.0,0.0
22402,2020-05-27 01:00:00,8,0.0,0.0
22403,2020-05-27 01:00:00,10,0.0,0.0
22404,2020-05-27 01:00:00,11,0.0,0.0
22405,2020-05-27 01:00:00,12,0.0,0.0
